source,target,value
1,103,0.00013372325335939876
1,104,0.00016397017971450087
1,105,0.00029132565910440446
1,106,0.00017829767114586502
1,107,0.00029132565910440446
1,108,0.00025152707179505957
1,109,0.00034863562482986105
1,110,0.0002085445975009671
1,111,4.775830477121384e-05
1,112,0.0006160821315486586
1,113,0.0006654323798122462
1,114,0.0004712152737426432
1,115,7.004551366444697e-05
1,116,8.914883557293251e-05
1,117,0.00019421710606960294
1,118,0.0003247564724442541
1,119,7.322940064919455e-05
1,120,0.0002817739981501617
1,121,0.00010347632700429666
1,122,0.0001798896146382388
1,123,0.00013690714034414635
1,124,0.00020376876702384573
1,125,9.551660954242768e-05
1,126,8.914883557293251e-05
1,127,6.845357017207317e-05
1,128,7.322940064919455e-05
1,129,0.00019262516257722917
1,130,5.730996572545661e-05
1,131,0.00013213130986702496
2,2,0.9314079422382672
2,3,0.00019168716654419985
2,4,0.0001277914443627999
2,5,0.0001597393054534999
2,7,0.0001597393054534999
2,8,0.0001277914443627999
2,9,0.0003514264719976998
2,10,0.00022363502763489984
2,11,0.00019168716654419985
2,12,0.0002555828887255998
2,13,0.0003194786109069998
2,14,0.00019168716654419985
2,15,0.0001277914443627999
2,16,0.0002875307498162998
2,17,0.0001277914443627999
2,18,0.00022363502763489984
2,19,0.0001597393054534999
2,20,0.0002875307498162998
2,21,0.0003514264719976998
2,22,0.0002555828887255998
2,23,0.0005750614996325996
2,24,0.0004472700552697997
2,25,0.0004153221941790997
2,26,0.0006709050829046996
2,27,0.0007028529439953995
2,28,0.0007028529439953995
2,29,0.0005431136385418996
2,30,0.0002875307498162998
2,31,0.0002555828887255998
2,32,0.0005431136385418996
2,33,0.0008945401105395994
2,34,0.0008945401105395994
2,35,0.0013418101658093991
2,36,0.0009584358327209994
2,37,0.0011501229992651992
2,38,0.001245966582537299
2,39,0.0004153221941790997
2,40,0.0001277914443627999
2,41,0.0022044024152582985
2,42,0.0009584358327209994
2,43,0.0011501229992651992
2,44,0.0005750614996325996
2,46,0.0010542794159930993
2,47,0.0012779144436279991
2,49,0.0023002459985303984
2,50,0.0018849238043512986
2,51,0.0013418101658093991
2,52,0.0019807673876233987
2,53,0.0017890802210791988
2,54,0.00022363502763489984
2,55,0.0006389572218139996
2,56,0.00019168716654419985
2,57,0.0015973930545349988
2,58,0.0002875307498162998
2,59,0.0012140187214465992
2,61,0.0017890802210791988
2,63,0.002715568192709498
2,64,0.0021724545541675984
2,65,0.00022363502763489984
2,67,0.00019168716654419985
2,69,0.0003514264719976998
2,70,0.00022363502763489984
2,71,0.00022363502763489984
2,72,0.0020446631098047984
2,75,0.0001277914443627999
2,76,0.00022363502763489984
2,77,0.002907255359253698
2,78,0.0001597393054534999
2,79,0.0003833743330883997
2,80,0.0004472700552697997
2,81,0.0034184211367048974
2,82,0.00019168716654419985
2,83,0.0003194786109069998
2,84,0.0003514264719976998
2,85,0.0023002459985303984
2,88,0.00019168716654419985
2,89,0.0002875307498162998
2,90,0.0002875307498162998
2,92,0.0037698476087025972
2,97,0.0001597393054534999
2,99,0.0004472700552697997
2,100,0.0002555828887255998
2,102,0.001469601610172199
2,104,0.00022363502763489984
2,107,0.0001597393054534999
2,108,0.0001597393054534999
2,109,0.00019168716654419985
2,110,0.0001277914443627999
2,113,0.0005111657774511996
2,114,0.0001277914443627999
2,118,0.0002875307498162998
2,122,0.0001277914443627999
2,124,0.0001277914443627999
3,3,0.9116881941773928
3,4,0.00038455448232180425
3,5,0.00011310425950641301
3,6,0.0004297961861243694
3,7,0.0002488293709141086
3,8,0.00018096681521026083
3,9,0.0001357251114076956
3,10,0.0022394643382269777
3,11,0.00015834596330897822
3,12,0.00015834596330897822
3,13,0.00047503788992693465
3,14,0.00031669192661795643
3,15,0.00020358766711154342
3,16,0.00031669192661795643
3,17,0.00018096681521026083
3,18,0.00029407107471667384
3,19,0.00020358766711154342
3,20,0.0004297961861243694
3,21,0.0023751894496346735
3,22,0.00038455448232180425
3,23,0.00040717533422308683
3,24,0.0005881421494333477
3,25,0.0002488293709141086
3,26,0.0012667677064718257
3,27,0.0007238672608410433
3,28,0.000339312778519239
3,29,0.0006560047051371954
3,30,0.0005881421494333477
3,31,0.00045241703802565206
3,32,0.0012215260026692606
3,33,0.00020358766711154342
3,34,0.0015155970773859343
3,35,0.0036193363042052165
3,36,0.0008595923722487388
3,37,0.00045241703802565206
3,38,0.0010179383355577172
3,39,0.0008595923722487388
3,40,0.0002488293709141086
3,41,0.001312009410274391
3,42,0.005089691677788585
3,43,0.0014024928178795212
3,44,0.0004297961861243694
3,46,0.0009274549279525867
3,47,0.0007464881127423259
3,49,0.0016965638925961952
3,50,0.0023525685977333908
3,51,0.0022620851901282604
3,52,0.0017418055963987604
3,53,0.0011762842988666954
3,55,0.0010179383355577172
3,57,0.002850227339561608
3,58,0.0004297961861243694
3,59,0.0009726966317551519
3,61,0.0038907865270206075
3,63,0.002624018820548782
